text,labels
12월 19일에 마스터 스위트를 예약했습니다.,"[6, 7, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
스티브 아담스는 10월 13일에 인터컨티넨탈 호텔에서 회의를 가질 예정입니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
존 밀러는 2024년 12월 31일에 중요한 발표를 할 예정이다.,"[4, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔에 우산이 제공됩니다.,"[10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10]"
로라 넬슨은 12월 19일에 중요한 발표가 있습니다.,"[4, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
펜은 호텔에 필요한 기본적인 비품 중 하나입니다.,"[8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
레드 루프 인 호텔에서는 컨디셔너를 무료로 제공합니다.,"[0, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2027년 12월 5일에 우리는 새로운 프로젝트를 시작할 계획입니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2026년 6월 23일에 에밀리 스튜어트는 페어몬트 호텔에서 회의를 가질 예정입니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
여행 중 로프트에서 머무르는 것은 정말 특별한 경험이었어요.,"[10, 10, 10, 10, 10, 2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
조슈아 에드워즈는 훌륭한 음악가로 알려져 있습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
페어몬트 호텔에서 멋진 휴가를 보낼 계획입니다.,"[0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
로라 넬슨은 오늘 아침에 도서관에 갔다.,"[4, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
킹 룸을 예약하고 싶습니다.,"[2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
샹그릴라 호텔에서 팝업 룸을 예약했어요.,"[0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10]"
세인트 레지스 호텔의 슈페리어 룸에는 다양한 호텔 용품과 함께 스낵바가 구비되어 있습니다.,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
다니엘 마틴은 호텔 용품 브랜드 지역 지도의 새로운 제품을 구매했습니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
킹 룸을 예약하고 싶어요.,"[2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 4월 7일 월요일에 우리는 함께 여행을 떠났습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 6월 14일 수요일에 라마다 호텔에서 중요한 회의가 열립니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
프리미어 인 호텔에서는 모든 객실에 고급 치약을 제공합니다.,"[0, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10]"
어제 저녁에는 켐핀스키 호텔에서 멋진 저녁 식사를 했어요.,"[10, 10, 10, 10, 10, 10, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
오스틴 리베라는 2023년 7월 22일 토요일에 이비스 호텔에 머물렀다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
멜리사 콜린스는 이비스 호텔에서 묵고 있습니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 0, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
노보텔 호텔에서 멋진 하루를 보냈어요.,"[0, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
다니엘 마틴은 하워드 존슨 호텔의 클럽 룸에서 머물렀다.,"[4, 5, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10]"
샹그릴라 호텔은 편안하고 고급스러운 서비스를 제공합니다.,"[0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
매튜 모리스는 힐튼 호텔의 비즈니스 클래스 룸에 머물고 있습니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 0, 1, 10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
용선 윤은 2023년 5월 11일 화요일에 중요한 회의를 가질 예정이다.,"[4, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
레이첼 베이커는 11월 5일에 호텔에서 슬리퍼를 사용했습니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
"2029년 3월 24일, 오스틴 리베라가 한국을 방문할 예정입니다.","[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
로라 넬슨은 호텔에 도착하자마자 병따개를 찾기 시작했다.,"[4, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2028년 8월 22일에 중요한 회의가 열릴 예정입니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
데이비드 톰슨은 목시 호텔에서 이불 커버를 요청했습니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 0, 1, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
패트리샤 브라운은 트레블로지 호텔의 비치프런트 룸을 예약했다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 1, 10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10]"
저는 이번 주말에 리츠 칼튼 호텔에 머물 예정입니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
메간 스콧은 호텔 체크인 후 면도기를 요청했습니다.,"[4, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
카렌 클락은 오늘 아침에 커피를 마셨다.,"[4, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2028년 5월 27일에 버짓 룸을 예약했습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
래플스 호텔에서 제공하는 잡지는 매우 고급스럽다.,"[0, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
마크 홀은 11월 27일에 중요한 발표를 할 예정입니다.,"[4, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
샹그릴라 호텔에서 멋진 주말을 보냈습니다.,"[0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
머큐어 호텔의 풀 뷰 룸은 정말 멋져요.,"[0, 1, 1, 10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
클래식 룸에서 숙박을 예약했습니다.,"[2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
"제임스 스미스는 호텔 테라스 룸에 머물렀는데, 방에는 샤워 캡이 준비되어 있었다.","[4, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
"3월 3일에 모텔 원에 갔는데, 방에 다리미판이 있었어요.","[6, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10]"
존 밀러는 어제 서울에서 친구들과 만나 점심을 먹었습니다.,"[4, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
"2023년 11월 15일 일요일, 로버트 존스는 홈2 스위트 바이 힐튼 호텔에 머물 예정입니다.","[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
레이첼 베이커는 프레지덴셜 스위트에서 묵고 있습니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 2, 3, 3, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
11월 29일에 파노라마 룸을 예약했습니다.,"[6, 7, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
사라 에반스는 어제 서울에서 열리는 콘서트에 참석했습니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
라마다 호텔에서 코르크따개를 요청할 수 있습니다.,"[0, 1, 1, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
바바라 데이비스는 서울에서 열린 국제 컨퍼런스에 참석했습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
다니엘 마틴은 래디슨 블루 호텔에 묵으며 종이 타월을 사용했습니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔 방에 있는 선풍기가 고장이 났어요.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔 방에는 미니 냉장고가 있어요.,"[10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10]"
3월 1일에 친구와 함께 영화를 보러 갈 예정입니다.,"[6, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 5월 11일 화요일에 라이언 그린은 서울을 방문했다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 11월 9일에 저는 컴포트 인 호텔에 묵을 예정입니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 0, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
에밀리 스튜어트는 힐튼 호텔의 오션 뷰 룸을 예약했습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 0, 1, 10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
모텔 원에서 우리는 보드룸 스위트에 묵었습니다.,"[0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10]"
래플스 호텔에서 스테파니 필립스와 만났어요.,"[0, 1, 1, 10, 10, 10, 10, 10, 10, 4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10]"
게리 로페즈는 오늘 서울에 도착했습니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
레이첼 베이커 씨는 아일랜드 스위트에서 숙박을 예약했습니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 2, 3, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
스테파니 필립스는 11월 11일 호텔에 도착하여 미니 냉장고를 사용했습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
리사 워커는 호텔 방에서 제공되는 샴푸를 사용하며 머리를 감았다.,"[4, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
돌체 호텔에 머무르는 동안 최고급 품질의 목욕 젤을 제공받았습니다.,"[0, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
사라 에반스는 쓰레기 봉투를 버리기 위해 쓰레기장을 찾고 있었다.,"[4, 5, 5, 5, 5, 5, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
사라 무어는 쉐라톤 호텔의 리버사이드 룸에 체크인했다.,"[4, 5, 5, 5, 5, 10, 10, 0, 1, 1, 10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10]"
낸시 앨런은 최근에 럭셔리 컬렉션 호텔 & 리조트의 지하 룸에 묵었습니다.,"[4, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10]"
프레지덴셜 스위트에서 투숙하면 룸서비스 메뉴가 다양하게 제공됩니다.,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 12월 17일 목요일에 중요한 회의가 있습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
바바라 데이비스는 오늘 서울에 도착했습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
저희 호텔의 더블 룸은 넓고 편안하여 많은 손님들이 선호합니다.,"[10, 10, 10, 10, 10, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 7월 22일 토요일에 빌라에서 스낵바를 발견했습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 2, 3, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2029년 9월 13일에 웰컴 북클릿을 호텔에서 받았습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
8월 25일에 메간 스콧 씨가 미니 냉장고를 이용하셨습니다.,"[6, 7, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 10, 10, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
오션 뷰 룸에서 제공되는 샴푸는 고급 호텔 용품입니다.,"[2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 4월 7일 월요일에 친구와 함께 영화를 보러 갈 예정입니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
지난 주말에 쉐라톤 호텔에서 멋진 저녁 식사를 즐겼어요.,"[10, 10, 10, 10, 10, 10, 10, 0, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2026년 6월 23일에 중요한 회의가 예정되어 있습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
이번 주말에는 메리어트 호텔에서 편안한 휴식을 취할 계획입니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
마이클 윌리엄스 씨는 엘리먼트 호텔의 슈페리어 룸을 예약했습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
장애인용 룸을 예약하고 싶어요.,"[2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
럭셔리 룸은 환상적인 경관과 고급스러운 인테리어로 유명합니다.,"[2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
존 밀러 씨는 쉐라톤 호텔의 가든 뷰 룸을 예약했습니다.,"[4, 5, 5, 5, 10, 10, 10, 10, 0, 1, 1, 10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
더블트리 호텔의 클럽 룸에서는 고급스러운 베개 커버를 제공합니다.,"[0, 1, 1, 1, 10, 10, 10, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10]"
10월 31일에 리버사이드 룸에서 비누를 사용했습니다.,"[6, 7, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 3, 3, 3, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
아담 머피는 이그제큐티브 스위트에 투숙하며 알람 시계를 사용했다.,"[4, 5, 5, 5, 5, 10, 10, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10]"
홈2 스위트 바이 힐튼에 주니어 스위트를 예약하시면 헤어드라이어가 제공됩니다.,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 2, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10]"
앤드류 터너는 한국 문화를 매우 좋아합니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
리버사이드 룸에 머물면서 필요하면 아이스 버킷을 요청할 수 있습니다.,"[2, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
조슈아 에드워즈는 호텔에서 안전 금고를 요청했습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
에코노 로지에서 편안한 하루를 보냈어요.,"[0, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
프리미어 인 호텔은 가격도 합리적이고 서비스도 훌륭해요.,"[0, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
린다 존슨은 호텔 방에서 헤어드라이어를 사용하고 있습니다.,"[4, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
우리 호텔의 패밀리 룸은 넓고 편안해요.,"[10, 10, 10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2월 4일에 사라 에반스가 커넥팅 룸을 예약했습니다.,"[6, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 5, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2022년 7월 18일에 클라우드 룸에 비치된 수건이 제공되었습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
리사 워커는 빌라에 머무르며 필요한 호텔 용품들을 살펴보다가 전화기를 발견했다.,"[4, 5, 5, 5, 5, 10, 10, 2, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10]"
호텔 방에는 깨끗한 베개 커버가 준비되어 있습니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
10월 13일에 호텔에서 알람 시계를 사용했습니다.,"[6, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
아일랜드 스위트 룸에는 고급스러운 옷걸이가 준비되어 있습니다.,"[2, 3, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
제니퍼 가르시아 씨는 모텔 원에 머물고 있습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2028년 7월 8일에 제임스 스미스는 호텔에서 책상을 주문했습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
다니엘 마틴은 한국어를 배우고 있습니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
